index,id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,churn,age_group,hasloan,camp_success,month_num,quarter,churn_cat
7251,id_15182,51.0,technician,married,unknown,no,324.0,yes,no,cellular,18,nov,30.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
31531,id_31359,73.0,retired,divorced,tertiary,no,3808.0,yes,no,cellular,16,nov,274.0,1.0,1,1,Senior,True,True,11,Q4,Subscribed
25427,id_24253,56.0,management,married,tertiary,no,6527.0,yes,no,cellular,19,nov,118.0,1.0,3,0,Adult,True,False,11,Q4,UnSubscribed
31534,id_5412,47.0,admin.,married,secondary,no,2.0,yes,no,cellular,17,nov,216.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
7243,id_33851,47.0,management,divorced,secondary,no,1.0,no,no,cellular,19,nov,227.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
25099,id_32572,35.0,management,married,tertiary,no,-3.0,yes,no,cellular,18,nov,103.0,1.0,2,0,Adult,True,False,11,Q4,UnSubscribed
16488,id_4527,45.0,technician,divorced,secondary,no,-32.0,yes,no,cellular,17,nov,177.0,1.0,1,0,Adult,True,False,11,Q4,UnSubscribed
16887,id_29382,36.0,management,married,tertiary,no,-94.0,no,yes,cellular,18,nov,196.0,3.0,0,0,Adult,True,False,11,Q4,UnSubscribed
7301,id_23539,63.0,entrepreneur,married,secondary,no,3906.0,no,no,telephone,8,nov,345.0,1.0,4,1,Senior,False,True,11,Q4,Subscribed
7328,id_10066,39.0,entrepreneur,married,tertiary,no,68.0,no,no,cellular,20,nov,45.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
16922,id_44042,51.0,blue-collar,married,secondary,no,4264.0,yes,yes,cellular,20,nov,56.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25015,id_8246,40.0,management,married,tertiary,no,1018.0,no,yes,cellular,19,nov,49.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
31492,id_3775,34.0,management,single,tertiary,no,3247.0,no,no,cellular,18,nov,115.0,2.0,0,0,Young Adult,False,False,11,Q4,UnSubscribed
25018,id_14566,43.0,entrepreneur,married,secondary,no,-266.0,no,no,cellular,21,nov,76.0,2.0,0,0,Adult,False,False,11,Q4,UnSubscribed
31494,id_16388,47.0,management,divorced,tertiary,no,-2.0,no,yes,cellular,20,nov,11.0,6.0,0,0,Adult,True,False,11,Q4,UnSubscribed
6834,id_40965,55.0,blue-collar,divorced,primary,no,-4.0,yes,no,cellular,21,nov,216.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25476,id_16756,29.0,self-employed,single,tertiary,no,366.0,no,no,cellular,21,nov,144.0,2.0,0,0,Young Adult,False,False,11,Q4,UnSubscribed
16915,id_26786,33.0,blue-collar,single,secondary,no,525.0,no,yes,cellular,18,nov,256.0,2.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
166,id_8277,37.0,technician,married,secondary,no,6387.0,yes,yes,cellular,18,nov,81.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25110,id_18357,57.0,management,married,tertiary,no,931.0,yes,no,cellular,17,nov,120.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
31499,id_29985,37.0,services,married,secondary,no,3295.0,no,yes,cellular,20,nov,113.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
7334,id_8996,52.0,housemaid,divorced,secondary,no,-5.0,no,no,cellular,19,nov,116.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
25031,id_44923,55.0,retired,married,secondary,no,4230.0,no,yes,cellular,17,nov,154.0,3.0,0,0,Adult,True,False,11,Q4,UnSubscribed
31503,id_30108,35.0,entrepreneur,divorced,tertiary,no,257.0,no,no,cellular,20,nov,388.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
6846,id_28545,56.0,management,married,tertiary,no,20799.0,yes,no,cellular,21,nov,22.0,7.0,0,0,Adult,True,False,11,Q4,UnSubscribed
6847,id_34596,50.0,management,married,tertiary,no,485.0,yes,no,cellular,19,nov,68.0,3.0,0,0,Adult,True,False,11,Q4,UnSubscribed
157,id_25792,56.0,admin.,married,unknown,no,0.0,yes,no,cellular,17,nov,206.0,1.0,2,0,Adult,True,False,11,Q4,UnSubscribed
154,id_40985,40.0,management,divorced,tertiary,no,6568.0,yes,no,cellular,17,nov,40.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
16897,id_23624,31.0,technician,divorced,secondary,no,560.0,no,no,cellular,20,nov,109.0,2.0,0,0,Young Adult,False,False,11,Q4,UnSubscribed
6848,id_44603,44.0,services,divorced,secondary,no,-2.0,yes,yes,cellular,21,nov,187.0,1.0,1,0,Adult,True,False,11,Q4,UnSubscribed
25027,id_7594,47.0,technician,married,secondary,no,41.0,yes,yes,cellular,17,nov,109.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
17871,id_43605,31.0,technician,single,secondary,no,7557.0,yes,no,cellular,19,nov,600.0,2.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
7731,id_35169,36.0,technician,divorced,secondary,no,7.0,yes,yes,cellular,21,nov,99.0,2.0,1,0,Adult,True,False,11,Q4,UnSubscribed
25751,id_21960,71.0,retired,married,secondary,no,5714.0,no,no,cellular,17,nov,766.0,2.0,0,1,Senior,False,True,11,Q4,Subscribed
17693,id_37715,36.0,housemaid,married,tertiary,no,4961.0,yes,no,cellular,19,nov,163.0,1.0,1,0,Adult,True,False,11,Q4,UnSubscribed
24326,id_12803,29.0,self-employed,single,tertiary,no,807.0,no,no,cellular,12,nov,118.0,5.0,2,0,Young Adult,False,False,11,Q4,UnSubscribed
26007,id_28750,35.0,admin.,married,secondary,yes,0.0,yes,yes,cellular,18,nov,14.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
26006,id_3977,30.0,technician,single,secondary,no,2469.0,yes,no,cellular,21,nov,114.0,2.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
8111,id_13543,57.0,admin.,married,unknown,no,287.0,no,yes,unknown,17,nov,299.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
17681,id_2697,56.0,management,divorced,tertiary,no,967.0,no,no,cellular,17,nov,111.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
15619,id_8093,40.0,blue-collar,divorced,secondary,no,200.0,yes,no,telephone,19,nov,256.0,1.0,4,0,Adult,True,False,11,Q4,UnSubscribed
30938,id_43846,29.0,services,divorced,secondary,no,450.0,yes,no,cellular,18,nov,314.0,2.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
30939,id_23769,42.0,blue-collar,divorced,primary,no,3547.0,no,no,cellular,20,nov,1156.0,1.0,0,1,Adult,False,True,11,Q4,Subscribed
26002,id_7048,52.0,admin.,divorced,secondary,no,1368.0,no,yes,cellular,17,nov,584.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
17677,id_41327,49.0,management,married,primary,no,103.0,no,no,cellular,18,nov,187.0,2.0,0,0,Adult,False,False,11,Q4,UnSubscribed
6269,id_37566,34.0,management,married,tertiary,no,1427.0,no,no,cellular,16,nov,325.0,2.0,0,0,Young Adult,False,False,11,Q4,UnSubscribed
794,id_35322,26.0,management,single,tertiary,no,1332.0,no,yes,unknown,4,nov,10.0,1.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
786,id_33037,34.0,services,single,secondary,no,1481.0,yes,no,cellular,18,nov,180.0,2.0,1,0,Young Adult,True,False,11,Q4,UnSubscribed
6280,id_42820,47.0,technician,single,tertiary,no,1.0,yes,no,cellular,18,nov,139.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
30946,id_24173,46.0,blue-collar,married,secondary,no,2696.0,yes,yes,cellular,21,nov,72.0,1.0,5,0,Adult,True,False,11,Q4,UnSubscribed
783,id_21542,42.0,retired,single,secondary,yes,83.0,no,no,cellular,21,nov,62.0,5.0,0,0,Adult,False,False,11,Q4,UnSubscribed
8083,id_3187,30.0,technician,married,tertiary,no,325.0,yes,no,cellular,17,nov,242.0,1.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
6287,id_37666,35.0,blue-collar,married,secondary,no,1431.0,yes,yes,cellular,18,nov,285.0,3.0,0,0,Adult,True,False,11,Q4,UnSubscribed
8117,id_20048,53.0,blue-collar,married,primary,no,3188.0,yes,no,cellular,20,nov,185.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
779,id_40727,42.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,17,nov,156.0,3.0,0,0,Adult,True,False,11,Q4,UnSubscribed
26012,id_29941,50.0,admin.,married,primary,no,6282.0,no,no,cellular,19,nov,279.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
6257,id_1649,44.0,management,married,tertiary,no,1455.0,yes,no,cellular,17,nov,158.0,3.0,12,0,Adult,True,False,11,Q4,UnSubscribed
24289,id_14877,33.0,management,married,tertiary,no,5198.0,no,no,cellular,21,nov,26.0,3.0,0,0,Young Adult,False,False,11,Q4,UnSubscribed
15582,id_25410,68.0,retired,married,primary,no,326.0,no,no,cellular,15,nov,69.0,1.0,7,0,Senior,False,False,11,Q4,UnSubscribed
24295,id_18780,47.0,services,divorced,secondary,no,4901.0,yes,no,cellular,20,nov,207.0,1.0,1,0,Adult,True,False,11,Q4,UnSubscribed
826,id_34109,36.0,technician,divorced,tertiary,no,4514.0,yes,no,cellular,19,nov,89.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
6241,id_39133,46.0,self-employed,divorced,tertiary,no,8013.0,yes,yes,cellular,21,nov,179.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
17717,id_4624,53.0,management,divorced,tertiary,no,2126.0,yes,no,cellular,17,nov,116.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
26027,id_25108,42.0,management,married,tertiary,no,3711.0,no,no,cellular,19,nov,721.0,2.0,0,1,Adult,False,True,11,Q4,Subscribed
15589,id_9532,33.0,entrepreneur,single,secondary,no,-1.0,yes,no,cellular,20,nov,260.0,1.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
24308,id_4748,39.0,self-employed,married,secondary,no,3212.0,no,no,cellular,19,nov,72.0,2.0,1,0,Adult,False,False,11,Q4,UnSubscribed
15590,id_35107,54.0,technician,married,secondary,no,162.0,yes,yes,cellular,24,nov,108.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
15593,id_23379,29.0,blue-collar,single,secondary,no,5253.0,yes,no,cellular,20,nov,230.0,2.0,2,0,Young Adult,True,False,11,Q4,UnSubscribed
30914,id_26960,36.0,entrepreneur,married,tertiary,no,837.0,yes,no,cellular,20,nov,213.0,1.0,2,0,Adult,True,False,11,Q4,UnSubscribed
17707,id_10759,31.0,blue-collar,single,secondary,no,-363.0,yes,yes,cellular,21,nov,225.0,3.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
30916,id_1940,42.0,management,married,tertiary,no,484.0,yes,yes,cellular,17,nov,66.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
26022,id_531,30.0,blue-collar,married,secondary,no,3231.0,yes,no,cellular,19,nov,215.0,3.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
30919,id_12833,32.0,blue-collar,married,primary,no,7676.0,yes,no,cellular,18,nov,129.0,1.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
17705,id_17776,41.0,technician,single,secondary,no,1545.0,yes,no,cellular,21,nov,42.0,6.0,0,0,Adult,True,False,11,Q4,UnSubscribed
15596,id_10440,35.0,admin.,single,secondary,no,529.0,yes,no,cellular,21,nov,61.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
30923,id_37761,51.0,blue-collar,married,primary,no,5772.0,no,no,cellular,18,nov,45.0,3.0,0,0,Adult,False,False,11,Q4,UnSubscribed
15600,id_22036,43.0,blue-collar,married,primary,no,770.0,yes,no,cellular,18,nov,718.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
778,id_2380,81.0,retired,divorced,primary,no,22.0,no,no,cellular,27,nov,65.0,3.0,0,0,Senior,False,False,11,Q4,UnSubscribed
25988,id_19548,56.0,management,married,tertiary,no,1159.0,yes,no,cellular,20,nov,0.0,6.0,0,0,Adult,True,False,11,Q4,UnSubscribed
17672,id_18558,59.0,retired,married,secondary,no,14413.0,no,no,cellular,18,nov,311.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
17640,id_9784,43.0,unemployed,married,secondary,no,1544.0,no,no,cellular,19,nov,364.0,2.0,0,0,Adult,False,False,11,Q4,UnSubscribed
24359,id_36320,38.0,housemaid,married,secondary,no,4132.0,yes,no,cellular,19,nov,204.0,2.0,3,0,Adult,True,False,11,Q4,UnSubscribed
25970,id_28275,43.0,services,divorced,secondary,no,4327.0,no,no,cellular,21,nov,524.0,2.0,0,1,Adult,False,True,11,Q4,Subscribed
17636,id_7687,40.0,management,married,tertiary,no,1753.0,yes,no,cellular,21,nov,128.0,4.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25968,id_32682,32.0,self-employed,married,tertiary,no,261.0,no,yes,cellular,20,nov,209.0,1.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
17632,id_26534,79.0,retired,married,primary,no,5220.0,no,no,telephone,13,nov,132.0,1.0,2,1,Senior,False,True,11,Q4,Subscribed
8063,id_1433,44.0,blue-collar,married,secondary,no,924.0,yes,no,telephone,18,nov,304.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
6305,id_17435,39.0,blue-collar,divorced,secondary,no,33.0,yes,no,cellular,20,nov,101.0,2.0,1,0,Adult,True,False,11,Q4,UnSubscribed
30990,id_41624,47.0,technician,married,secondary,no,30.0,yes,no,telephone,18,nov,261.0,4.0,0,0,Adult,True,False,11,Q4,UnSubscribed
17622,id_2234,31.0,management,married,tertiary,no,2596.0,no,no,cellular,16,nov,89.0,1.0,2,0,Young Adult,False,False,11,Q4,UnSubscribed
25963,id_20850,38.0,entrepreneur,divorced,tertiary,no,299.0,yes,no,cellular,18,nov,571.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
24370,id_2863,36.0,management,divorced,secondary,no,4316.0,yes,no,cellular,20,nov,152.0,4.0,0,0,Adult,True,False,11,Q4,UnSubscribed
30996,id_30190,34.0,technician,married,secondary,no,346.0,yes,yes,cellular,17,nov,52.0,1.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
17610,id_21969,21.0,blue-collar,married,secondary,no,272.0,no,no,cellular,16,nov,111.0,2.0,2,1,Young Adult,False,True,11,Q4,Subscribed
6308,id_14540,37.0,admin.,married,secondary,no,263.0,yes,no,cellular,13,nov,238.0,1.0,4,1,Adult,True,True,11,Q4,Subscribed
17608,id_34852,41.0,blue-collar,divorced,secondary,no,926.0,yes,no,cellular,20,nov,349.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25949,id_7762,35.0,admin.,married,secondary,no,2.0,yes,no,telephone,17,nov,66.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
24385,id_3295,34.0,technician,divorced,secondary,no,561.0,yes,no,cellular,21,nov,264.0,2.0,3,0,Young Adult,True,False,11,Q4,UnSubscribed
8034,id_40510,34.0,services,married,primary,no,413.0,yes,no,telephone,18,nov,85.0,1.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
25973,id_13505,44.0,management,married,tertiary,yes,-997.0,yes,no,cellular,21,nov,62.0,3.0,0,0,Adult,True,False,11,Q4,UnSubscribed
17643,id_32466,42.0,self-employed,married,primary,no,5036.0,no,no,cellular,20,nov,245.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
17645,id_7781,33.0,blue-collar,single,tertiary,no,761.0,no,no,telephone,18,nov,495.0,2.0,0,1,Young Adult,False,True,11,Q4,Subscribed
17646,id_13940,50.0,technician,married,secondary,no,176.0,yes,yes,cellular,21,nov,58.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
24349,id_12068,34.0,blue-collar,single,primary,no,118.0,yes,no,cellular,20,nov,758.0,1.0,0,1,Young Adult,True,True,11,Q4,Subscribed
17669,id_39551,38.0,management,married,tertiary,no,9578.0,yes,no,cellular,18,nov,158.0,3.0,0,0,Adult,True,False,11,Q4,UnSubscribed
771,id_32691,46.0,retired,married,secondary,no,259.0,yes,yes,cellular,17,nov,126.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
769,id_18455,39.0,blue-collar,married,primary,no,429.0,no,no,cellular,20,nov,90.0,2.0,3,0,Adult,False,False,11,Q4,UnSubscribed
15628,id_37584,54.0,blue-collar,divorced,primary,no,10378.0,yes,no,cellular,20,nov,275.0,2.0,2,0,Adult,True,False,11,Q4,UnSubscribed
767,id_21088,42.0,entrepreneur,married,secondary,no,8490.0,yes,no,cellular,18,nov,921.0,1.0,0,1,Adult,True,True,11,Q4,Subscribed
15631,id_7161,54.0,admin.,married,secondary,no,30.0,no,yes,cellular,19,nov,118.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25984,id_10846,45.0,entrepreneur,married,tertiary,no,-4.0,no,no,cellular,19,nov,409.0,2.0,0,0,Adult,False,False,11,Q4,UnSubscribed
6295,id_5303,40.0,admin.,divorced,secondary,no,682.0,no,no,cellular,8,nov,513.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
6230,id_28457,55.0,blue-collar,married,secondary,no,668.0,no,no,telephone,17,nov,508.0,0.0,0,0,Adult,False,False,11,Q4,UnSubscribed
6297,id_32662,58.0,management,married,secondary,no,45.0,no,no,cellular,21,nov,36.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
8071,id_23480,53.0,retired,married,tertiary,no,584.0,no,no,cellular,19,nov,682.0,2.0,0,1,Adult,False,True,11,Q4,Subscribed
6298,id_27946,43.0,blue-collar,single,secondary,no,101.0,no,yes,cellular,20,nov,184.0,1.0,6,0,Adult,True,False,11,Q4,UnSubscribed
25977,id_31736,33.0,technician,married,secondary,no,346.0,yes,no,cellular,20,nov,163.0,1.0,1,0,Young Adult,True,False,11,Q4,UnSubscribed
15642,id_15259,35.0,blue-collar,divorced,secondary,no,1128.0,yes,yes,cellular,19,nov,126.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
30971,id_538,35.0,services,married,tertiary,no,48.0,no,no,cellular,19,nov,71.0,3.0,0,0,Adult,False,False,11,Q4,UnSubscribed
757,id_36892,42.0,technician,married,secondary,no,192.0,no,no,cellular,21,nov,4.0,7.0,0,0,Adult,False,False,11,Q4,UnSubscribed
6299,id_11039,43.0,admin.,married,secondary,no,2579.0,yes,no,cellular,17,nov,142.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
756,id_15788,28.0,admin.,single,tertiary,no,735.0,no,no,cellular,20,nov,164.0,1.0,0,0,Young Adult,False,False,11,Q4,UnSubscribed
25975,id_27912,36.0,technician,single,secondary,no,7529.0,no,no,cellular,18,nov,133.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
30966,id_2141,48.0,management,married,unknown,no,7859.0,no,no,cellular,20,nov,370.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
8031,id_35161,47.0,services,married,secondary,no,2418.0,no,no,cellular,19,nov,401.0,2.0,0,0,Adult,False,False,11,Q4,UnSubscribed
832,id_20033,60.0,unknown,married,unknown,no,1504.0,no,no,cellular,16,nov,295.0,1.0,2,0,Senior,False,False,11,Q4,UnSubscribed
24273,id_37204,32.0,technician,married,secondary,no,5624.0,yes,no,cellular,21,nov,120.0,1.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
24181,id_36549,49.0,management,married,tertiary,no,722.0,no,yes,cellular,20,nov,98.0,6.0,0,0,Adult,True,False,11,Q4,UnSubscribed
891,id_37643,55.0,self-employed,married,tertiary,no,1.0,no,no,cellular,17,nov,268.0,3.0,0,0,Adult,False,False,11,Q4,UnSubscribed
8284,id_37432,41.0,management,married,secondary,no,754.0,no,yes,cellular,21,nov,442.0,1.0,1,0,Adult,True,False,11,Q4,UnSubscribed
17814,id_39093,37.0,technician,married,secondary,no,1578.0,yes,yes,cellular,17,nov,56.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
17812,id_34632,36.0,blue-collar,married,secondary,no,4.0,yes,yes,cellular,21,nov,124.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
24190,id_19484,53.0,technician,married,secondary,no,528.0,yes,yes,cellular,18,nov,358.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
17807,id_37630,77.0,retired,married,tertiary,no,228.0,no,no,telephone,6,nov,141.0,0.0,0,0,Senior,False,False,11,Q4,UnSubscribed
24191,id_11842,55.0,technician,married,secondary,no,6959.0,yes,yes,cellular,21,nov,313.0,5.0,2,0,Adult,True,False,11,Q4,UnSubscribed
15518,id_1753,50.0,management,married,tertiary,no,2916.0,yes,no,cellular,17,nov,149.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
882,id_43154,40.0,management,married,tertiary,no,9011.0,no,no,cellular,20,nov,121.0,2.0,0,0,Adult,False,False,11,Q4,UnSubscribed
8274,id_32924,64.0,retired,married,primary,no,5869.0,no,no,cellular,3,nov,188.0,1.0,0,0,Senior,False,False,11,Q4,UnSubscribed
30838,id_2565,55.0,admin.,divorced,secondary,no,461.0,no,yes,telephone,20,nov,139.0,3.0,0,0,Adult,True,False,11,Q4,UnSubscribed
26107,id_43597,23.0,student,single,unknown,no,410.0,no,no,cellular,16,nov,346.0,1.0,0,0,Young Adult,False,False,11,Q4,UnSubscribed
30840,id_6585,54.0,housemaid,married,primary,no,1461.0,no,yes,cellular,20,nov,137.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
8268,id_4558,52.0,blue-collar,married,primary,no,864.0,no,no,cellular,19,nov,185.0,1.0,2,0,Adult,False,False,11,Q4,UnSubscribed
17796,id_33324,29.0,admin.,married,secondary,no,4768.0,no,no,telephone,21,nov,86.0,2.0,0,0,Young Adult,False,False,11,Q4,UnSubscribed
17794,id_19289,28.0,management,single,tertiary,no,3625.0,yes,no,cellular,19,nov,104.0,1.0,2,0,Young Adult,True,False,11,Q4,UnSubscribed
26104,id_19336,49.0,services,married,secondary,no,68.0,yes,yes,cellular,21,nov,58.0,4.0,0,0,Adult,True,False,11,Q4,UnSubscribed
6173,id_18248,53.0,management,married,tertiary,no,11244.0,no,no,cellular,19,nov,135.0,2.0,0,0,Adult,False,False,11,Q4,UnSubscribed
30825,id_21611,47.0,blue-collar,married,secondary,no,2640.0,yes,no,cellular,21,nov,19.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
15532,id_21601,38.0,unemployed,divorced,secondary,no,451.0,no,no,cellular,20,nov,105.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
30824,id_10216,46.0,blue-collar,married,primary,no,680.0,yes,no,cellular,20,nov,828.0,6.0,4,0,Adult,True,False,11,Q4,UnSubscribed
15493,id_32147,57.0,management,married,tertiary,no,567.0,yes,no,cellular,19,nov,161.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
927,id_34141,57.0,management,married,secondary,no,236.0,yes,no,cellular,19,nov,790.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
6133,id_39920,57.0,self-employed,married,tertiary,no,6236.0,yes,no,cellular,20,nov,98.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
6137,id_27546,51.0,self-employed,single,secondary,no,1.0,yes,no,telephone,19,nov,589.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
923,id_998,33.0,student,single,unknown,no,5822.0,no,no,cellular,17,nov,90.0,2.0,0,0,Young Adult,False,False,11,Q4,UnSubscribed
24162,id_10223,57.0,self-employed,single,primary,no,6054.0,yes,no,cellular,21,nov,2.0,5.0,0,0,Adult,True,False,11,Q4,UnSubscribed
17866,id_3088,44.0,admin.,married,secondary,no,526.0,yes,yes,cellular,19,nov,210.0,3.0,0,0,Adult,True,False,11,Q4,UnSubscribed
920,id_21494,46.0,technician,married,tertiary,no,8425.0,yes,no,cellular,20,nov,173.0,3.0,0,0,Adult,True,False,11,Q4,UnSubscribed
6141,id_20366,33.0,admin.,divorced,secondary,no,524.0,no,yes,telephone,19,nov,267.0,7.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
8294,id_41664,44.0,management,married,tertiary,no,7736.0,yes,no,cellular,20,nov,686.0,3.0,0,0,Adult,True,False,11,Q4,UnSubscribed
30809,id_6357,55.0,management,married,tertiary,no,12674.0,no,no,cellular,19,nov,207.0,2.0,0,0,Adult,False,False,11,Q4,UnSubscribed
15467,id_32083,47.0,blue-collar,married,primary,no,-1.0,yes,yes,cellular,20,nov,647.0,4.0,1,0,Adult,True,False,11,Q4,UnSubscribed
26122,id_148,45.0,blue-collar,married,secondary,no,3169.0,no,no,cellular,21,nov,35.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
17843,id_39666,30.0,blue-collar,married,primary,no,4.0,yes,no,cellular,20,nov,175.0,1.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
17839,id_1675,29.0,technician,single,secondary,no,5205.0,no,no,cellular,20,nov,356.0,1.0,0,0,Young Adult,False,False,11,Q4,UnSubscribed
900,id_42278,41.0,technician,married,secondary,no,534.0,yes,no,cellular,17,nov,89.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
